source,target,best_lag,lag_correlation,lag_strength,source_name,target_name,source_sector,target_sector
HCLTECH.NS,WIPRO.NS,2,-0.018739366036408477,0.018739366036408477,HCL Tech,Wipro,IT,IT
HCLTECH.NS,^NSEBANK,2,-0.04000728049895239,0.04000728049895239,HCL Tech,Bank Nifty,IT,Banking
HCLTECH.NS,^NSEI,4,0.03816402836944264,0.03816402836944264,HCL Tech,NIFTY 50,IT,Market
HDFCBANK.NS,AXISBANK.NS,4,0.08203586396856032,0.08203586396856032,HDFC Bank,Axis Bank,Banking,Banking
HDFCBANK.NS,BAJAJFINSV.NS,4,0.08942110653621495,0.08942110653621495,HDFC Bank,Bajaj Finserv,Banking,NBFC
HDFCBANK.NS,BAJFINANCE.NS,4,0.06696398250228704,0.06696398250228704,HDFC Bank,Bajaj Finance,Banking,NBFC
HDFCBANK.NS,CL=F,3,-0.06123995638360011,0.06123995638360011,HDFC Bank,Crude Oil,Banking,Energy
HDFCBANK.NS,DLF.NS,4,0.049363637528038525,0.049363637528038525,HDFC Bank,DLF,Banking,Realty
HDFCBANK.NS,DRREDDY.NS,3,0.03985024196212418,0.03985024196212418,HDFC Bank,Dr Reddy's,Banking,Pharma
HDFCBANK.NS,GC=F,2,-0.03880422965304185,0.03880422965304185,HDFC Bank,Gold,Banking,Safe Haven
HDFCBANK.NS,GODREJPROP.NS,1,0.059124427382111,0.059124427382111,HDFC Bank,Godrej Properties,Banking,Realty
HDFCBANK.NS,HCLTECH.NS,5,-0.014376811156647554,0.014376811156647554,HDFC Bank,HCL Tech,Banking,IT
HDFCBANK.NS,HINDUNILVR.NS,5,-0.026896559188817223,0.026896559188817223,HDFC Bank,Hindustan Unilever,Banking,FMCG
HDFCBANK.NS,ICICIBANK.NS,4,0.08463433027352159,0.08463433027352159,HDFC Bank,ICICI Bank,Banking,Banking
HDFCBANK.NS,INFY.NS,4,0.031152546399208184,0.031152546399208184,HDFC Bank,Infosys,Banking,IT
HDFCBANK.NS,INR=X,1,-0.10384266864875427,0.10384266864875427,HDFC Bank,USD/INR,Banking,Macro
HDFCBANK.NS,ITC.NS,4,0.06754358391014603,0.06754358391014603,HDFC Bank,ITC,Banking,FMCG
HDFCBANK.NS,M&M.NS,4,0.08748684488646923,0.08748684488646923,HDFC Bank,Mahindra & Mahindra,Banking,Auto
HDFCBANK.NS,MARUTI.NS,1,0.054858549566809335,0.054858549566809335,HDFC Bank,Maruti Suzuki,Banking,Auto
HDFCBANK.NS,ONGC.NS,2,0.04376984904003174,0.04376984904003174,HDFC Bank,ONGC,Banking,Energy
HDFCBANK.NS,RELIANCE.NS,4,0.05679914373241775,0.05679914373241775,HDFC Bank,Reliance,Banking,Energy
HDFCBANK.NS,SBIN.NS,4,0.10190651474902625,0.10190651474902625,HDFC Bank,SBI,Banking,Banking
HDFCBANK.NS,SUNPHARMA.NS,2,-0.03111378914425951,0.03111378914425951,HDFC Bank,Sun Pharma,Banking,Pharma
HDFCBANK.NS,TCS.NS,4,0.044171548647805585,0.044171548647805585,HDFC Bank,TCS,Banking,IT
HDFCBANK.NS,TMPV.NS,1,0.054326612596449775,0.054326612596449775,HDFC Bank,Tata Motors Passenger Vehicles,Banking,Auto
HDFCBANK.NS,WIPRO.NS,1,0.02917384379276915,0.02917384379276915,HDFC Bank,Wipro,Banking,IT
HDFCBANK.NS,^NSEBANK,4,0.08967816167345587,0.08967816167345587,HDFC Bank,Bank Nifty,Banking,Banking
HDFCBANK.NS,^NSEI,4,0.08735372773382716,0.08735372773382716,HDFC Bank,NIFTY 50,Banking,Market
HINDUNILVR.NS,AXISBANK.NS,1,0.039709962715269186,0.039709962715269186,Hindustan Unilever,Axis Bank,FMCG,Banking
HINDUNILVR.NS,BAJAJFINSV.NS,1,0.07114897398498421,0.07114897398498421,Hindustan Unilever,Bajaj Finserv,FMCG,NBFC
HINDUNILVR.NS,BAJFINANCE.NS,1,0.054911949578066166,0.054911949578066166,Hindustan Unilever,Bajaj Finance,FMCG,NBFC
HINDUNILVR.NS,CL=F,5,0.04109705392749219,0.04109705392749219,Hindustan Unilever,Crude Oil,FMCG,Energy
HINDUNILVR.NS,DLF.NS,3,-0.04215165107062923,0.04215165107062923,Hindustan Unilever,DLF,FMCG,Realty
HINDUNILVR.NS,DRREDDY.NS,3,0.06994204440329277,0.06994204440329277,Hindustan Unilever,Dr Reddy's,FMCG,Pharma
HINDUNILVR.NS,GC=F,5,0.0614486687454912,0.0614486687454912,Hindustan Unilever,Gold,FMCG,Safe Haven
HINDUNILVR.NS,GODREJPROP.NS,1,0.04254314656606857,0.04254314656606857,Hindustan Unilever,Godrej Properties,FMCG,Realty
HINDUNILVR.NS,HCLTECH.NS,1,-0.03491097941866367,0.03491097941866367,Hindustan Unilever,HCL Tech,FMCG,IT
HINDUNILVR.NS,HDFCBANK.NS,3,-0.01724708056188409,0.01724708056188409,Hindustan Unilever,HDFC Bank,FMCG,Banking
HINDUNILVR.NS,ICICIBANK.NS,1,0.05202977515091092,0.05202977515091092,Hindustan Unilever,ICICI Bank,FMCG,Banking
HINDUNILVR.NS,INFY.NS,2,-0.04960580976007271,0.04960580976007271,Hindustan Unilever,Infosys,FMCG,IT
HINDUNILVR.NS,INR=X,1,-0.04382704511524427,0.04382704511524427,Hindustan Unilever,USD/INR,FMCG,Macro
HINDUNILVR.NS,ITC.NS,2,-0.020264559058440768,0.020264559058440768,Hindustan Unilever,ITC,FMCG,FMCG
HINDUNILVR.NS,M&M.NS,1,0.05511022896329767,0.05511022896329767,Hindustan Unilever,Mahindra & Mahindra,FMCG,Auto
HINDUNILVR.NS,MARUTI.NS,1,0.027145983293741762,0.027145983293741762,Hindustan Unilever,Maruti Suzuki,FMCG,Auto
HINDUNILVR.NS,ONGC.NS,1,0.03803179986047295,0.03803179986047295,Hindustan Unilever,ONGC,FMCG,Energy
HINDUNILVR.NS,RELIANCE.NS,2,-0.04199118302797726,0.04199118302797726,Hindustan Unilever,Reliance,FMCG,Energy
HINDUNILVR.NS,SBIN.NS,1,0.04264906029327245,0.04264906029327245,Hindustan Unilever,SBI,FMCG,Banking
HINDUNILVR.NS,SUNPHARMA.NS,2,-0.044861927019704186,0.044861927019704186,Hindustan Unilever,Sun Pharma,FMCG,Pharma
HINDUNILVR.NS,TCS.NS,4,0.022438039028311457,0.022438039028311457,Hindustan Unilever,TCS,FMCG,IT
HINDUNILVR.NS,TMPV.NS,4,-0.02702173345864994,0.02702173345864994,Hindustan Unilever,Tata Motors Passenger Vehicles,FMCG,Auto
HINDUNILVR.NS,WIPRO.NS,2,-0.032118793360990994,0.032118793360990994,Hindustan Unilever,Wipro,FMCG,IT
HINDUNILVR.NS,^NSEBANK,1,0.03753471303269834,0.03753471303269834,Hindustan Unilever,Bank Nifty,FMCG,Banking
HINDUNILVR.NS,^NSEI,2,-0.033873670986128535,0.033873670986128535,Hindustan Unilever,NIFTY 50,FMCG,Market
ICICIBANK.NS,AXISBANK.NS,3,-0.054062104531531686,0.054062104531531686,ICICI Bank,Axis Bank,Banking,Banking
ICICIBANK.NS,BAJAJFINSV.NS,1,0.05729285514034785,0.05729285514034785,ICICI Bank,Bajaj Finserv,Banking,NBFC
ICICIBANK.NS,BAJFINANCE.NS,1,0.04540222747700703,0.04540222747700703,ICICI Bank,Bajaj Finance,Banking,NBFC
ICICIBANK.NS,CL=F,5,0.05003152210906929,0.05003152210906929,ICICI Bank,Crude Oil,Banking,Energy
ICICIBANK.NS,DLF.NS,3,-0.057422500652440846,0.057422500652440846,ICICI Bank,DLF,Banking,Realty
ICICIBANK.NS,DRREDDY.NS,3,0.031112299593426117,0.031112299593426117,ICICI Bank,Dr Reddy's,Banking,Pharma
ICICIBANK.NS,GC=F,2,-0.06228936525963941,0.06228936525963941,ICICI Bank,Gold,Banking,Safe Haven
ICICIBANK.NS,GODREJPROP.NS,1,0.07879003644036973,0.07879003644036973,ICICI Bank,Godrej Properties,Banking,Realty
ICICIBANK.NS,HCLTECH.NS,2,-0.05135058946113189,0.05135058946113189,ICICI Bank,HCL Tech,Banking,IT
ICICIBANK.NS,HDFCBANK.NS,3,-0.06544515068835369,0.06544515068835369,ICICI Bank,HDFC Bank,Banking,Banking
ICICIBANK.NS,HINDUNILVR.NS,2,-0.022023469889824437,0.022023469889824437,ICICI Bank,Hindustan Unilever,Banking,FMCG
ICICIBANK.NS,INFY.NS,3,-0.04110733783584189,0.04110733783584189,ICICI Bank,Infosys,Banking,IT
ICICIBANK.NS,INR=X,1,-0.0934359429491337,0.0934359429491337,ICICI Bank,USD/INR,Banking,Macro
ICICIBANK.NS,ITC.NS,1,0.02280488667107713,0.02280488667107713,ICICI Bank,ITC,Banking,FMCG
ICICIBANK.NS,M&M.NS,4,0.06281470514151449,0.06281470514151449,ICICI Bank,Mahindra & Mahindra,Banking,Auto
ICICIBANK.NS,MARUTI.NS,1,0.047453964364731045,0.047453964364731045,ICICI Bank,Maruti Suzuki,Banking,Auto
ICICIBANK.NS,ONGC.NS,1,0.07748445606460154,0.07748445606460154,ICICI Bank,ONGC,Banking,Energy
ICICIBANK.NS,RELIANCE.NS,1,0.06550424897847539,0.06550424897847539,ICICI Bank,Reliance,Banking,Energy
ICICIBANK.NS,SBIN.NS,4,0.10418802554054314,0.10418802554054314,ICICI Bank,SBI,Banking,Banking
ICICIBANK.NS,SUNPHARMA.NS,5,0.06539528989529372,0.06539528989529372,ICICI Bank,Sun Pharma,Banking,Pharma
ICICIBANK.NS,TCS.NS,5,0.05434428968921997,0.05434428968921997,ICICI Bank,TCS,Banking,IT
ICICIBANK.NS,TMPV.NS,1,0.0975307469675103,0.0975307469675103,ICICI Bank,Tata Motors Passenger Vehicles,Banking,Auto
ICICIBANK.NS,WIPRO.NS,3,-0.04611492925151103,0.04611492925151103,ICICI Bank,Wipro,Banking,IT
ICICIBANK.NS,^NSEBANK,3,-0.06963049385471996,0.06963049385471996,ICICI Bank,Bank Nifty,Banking,Banking
ICICIBANK.NS,^NSEI,1,0.07103123374540561,0.07103123374540561,ICICI Bank,NIFTY 50,Banking,Market
INFY.NS,AXISBANK.NS,1,-0.041636414053269524,0.041636414053269524,Infosys,Axis Bank,IT,Banking
INFY.NS,BAJAJFINSV.NS,2,-0.04884619449459381,0.04884619449459381,Infosys,Bajaj Finserv,IT,NBFC
INFY.NS,BAJFINANCE.NS,5,-0.0508058792831765,0.0508058792831765,Infosys,Bajaj Finance,IT,NBFC
INFY.NS,CL=F,4,0.03483773575843195,0.03483773575843195,Infosys,Crude Oil,IT,Energy
INFY.NS,DLF.NS,1,0.020276678924835246,0.020276678924835246,Infosys,DLF,IT,Realty
INFY.NS,DRREDDY.NS,3,-0.044736267745603187,0.044736267745603187,Infosys,Dr Reddy's,IT,Pharma
INFY.NS,GC=F,2,-0.017544441403039505,0.017544441403039505,Infosys,Gold,IT,Safe Haven
INFY.NS,GODREJPROP.NS,3,-0.06013495812414581,0.06013495812414581,Infosys,Godrej Properties,IT,Realty
INFY.NS,HCLTECH.NS,2,-0.03380914264284033,0.03380914264284033,Infosys,HCL Tech,IT,IT
INFY.NS,HDFCBANK.NS,3,-0.06412532292469485,0.06412532292469485,Infosys,HDFC Bank,IT,Banking
INFY.NS,HINDUNILVR.NS,2,-0.03403852213710399,0.03403852213710399,Infosys,Hindustan Unilever,IT,FMCG
INFY.NS,ICICIBANK.NS,2,-0.040035953266793156,0.040035953266793156,Infosys,ICICI Bank,IT,Banking
INFY.NS,INR=X,3,0.054980023314379164,0.054980023314379164,Infosys,USD/INR,IT,Macro
INFY.NS,ITC.NS,3,-0.025909398243996882,0.025909398243996882,Infosys,ITC,IT,FMCG
INFY.NS,M&M.NS,3,-0.027306033967169876,0.027306033967169876,Infosys,Mahindra & Mahindra,IT,Auto
INFY.NS,MARUTI.NS,4,-0.028912195276137018,0.028912195276137018,Infosys,Maruti Suzuki,IT,Auto
INFY.NS,ONGC.NS,2,0.019553409807095044,0.019553409807095044,Infosys,ONGC,IT,Energy
INFY.NS,RELIANCE.NS,2,-0.025182033151988442,0.025182033151988442,Infosys,Reliance,IT,Energy
INFY.NS,SBIN.NS,1,-0.03369342507528681,0.03369342507528681,Infosys,SBI,IT,Banking
INFY.NS,SUNPHARMA.NS,2,-0.0813012070317566,0.0813012070317566,Infosys,Sun Pharma,IT,Pharma
INFY.NS,TCS.NS,2,-0.02874462247368204,0.02874462247368204,Infosys,TCS,IT,IT
INFY.NS,TMPV.NS,2,-0.025861268474955627,0.025861268474955627,Infosys,Tata Motors Passenger Vehicles,IT,Auto
INFY.NS,WIPRO.NS,5,-0.02201107931018165,0.02201107931018165,Infosys,Wipro,IT,IT
INFY.NS,^NSEBANK,3,-0.039172439572606986,0.039172439572606986,Infosys,Bank Nifty,IT,Banking
INFY.NS,^NSEI,3,-0.036677666976887444,0.036677666976887444,Infosys,NIFTY 50,IT,Market
INR=X,AXISBANK.NS,4,-0.03779906339257061,0.03779906339257061,USD/INR,Axis Bank,Macro,Banking
INR=X,BAJAJFINSV.NS,1,-0.050131788972276596,0.050131788972276596,USD/INR,Bajaj Finserv,Macro,NBFC
INR=X,BAJFINANCE.NS,1,-0.04630976634470176,0.04630976634470176,USD/INR,Bajaj Finance,Macro,NBFC
INR=X,CL=F,4,0.06594381948978989,0.06594381948978989,USD/INR,Crude Oil,Macro,Energy
INR=X,DLF.NS,3,0.031034919671443135,0.031034919671443135,USD/INR,DLF,Macro,Realty
INR=X,DRREDDY.NS,5,-0.05712854242647008,0.05712854242647008,USD/INR,Dr Reddy's,Macro,Pharma
INR=X,GC=F,3,0.04388814338203367,0.04388814338203367,USD/INR,Gold,Macro,Safe Haven
INR=X,GODREJPROP.NS,3,0.03244253595847279,0.03244253595847279,USD/INR,Godrej Properties,Macro,Realty
INR=X,HCLTECH.NS,5,0.055784873128810704,0.055784873128810704,USD/INR,HCL Tech,Macro,IT
INR=X,HDFCBANK.NS,2,-0.04285759216809759,0.04285759216809759,USD/INR,HDFC Bank,Macro,Banking
INR=X,HINDUNILVR.NS,4,0.053756820352766035,0.053756820352766035,USD/INR,Hindustan Unilever,Macro,FMCG
INR=X,ICICIBANK.NS,1,-0.03395764887339085,0.03395764887339085,USD/INR,ICICI Bank,Macro,Banking
INR=X,INFY.NS,5,0.047190492799627046,0.047190492799627046,USD/INR,Infosys,Macro,IT
INR=X,ITC.NS,2,0.053324050894640415,0.053324050894640415,USD/INR,ITC,Macro,FMCG
INR=X,M&M.NS,5,0.02528932757600407,0.02528932757600407,USD/INR,Mahindra & Mahindra,Macro,Auto
INR=X,MARUTI.NS,1,-0.03802141601825105,0.03802141601825105,USD/INR,Maruti Suzuki,Macro,Auto
INR=X,ONGC.NS,3,0.030929289295429124,0.030929289295429124,USD/INR,ONGC,Macro,Energy
INR=X,RELIANCE.NS,4,-0.032254760423661495,0.032254760423661495,USD/INR,Reliance,Macro,Energy
INR=X,SBIN.NS,2,-0.03858617934160666,0.03858617934160666,USD/INR,SBI,Macro,Banking
INR=X,SUNPHARMA.NS,4,0.07100459456455396,0.07100459456455396,USD/INR,Sun Pharma,Macro,Pharma
INR=X,TCS.NS,4,-0.050723643483530416,0.050723643483530416,USD/INR,TCS,Macro,IT
INR=X,TMPV.NS,1,-0.019579420016379797,0.019579420016379797,USD/INR,Tata Motors Passenger Vehicles,Macro,Auto
INR=X,WIPRO.NS,1,0.030325522311091806,0.030325522311091806,USD/INR,Wipro,Macro,IT
INR=X,^NSEBANK,2,-0.040025698154196994,0.040025698154196994,USD/INR,Bank Nifty,Macro,Banking
INR=X,^NSEI,1,-0.019096663817807058,0.019096663817807058,USD/INR,NIFTY 50,Macro,Market
ITC.NS,AXISBANK.NS,1,-0.039691544845293414,0.039691544845293414,ITC,Axis Bank,FMCG,Banking
ITC.NS,BAJAJFINSV.NS,4,0.04450446514015034,0.04450446514015034,ITC,Bajaj Finserv,FMCG,NBFC
ITC.NS,BAJFINANCE.NS,3,0.05734243784850573,0.05734243784850573,ITC,Bajaj Finance,FMCG,NBFC
ITC.NS,CL=F,3,-0.05061778716107887,0.05061778716107887,ITC,Crude Oil,FMCG,Energy
ITC.NS,DLF.NS,1,0.019583970513284848,0.019583970513284848,ITC,DLF,FMCG,Realty
ITC.NS,DRREDDY.NS,1,0.03782475833561144,0.03782475833561144,ITC,Dr Reddy's,FMCG,Pharma
ITC.NS,GC=F,1,-0.027391303803404172,0.027391303803404172,ITC,Gold,FMCG,Safe Haven
ITC.NS,GODREJPROP.NS,1,0.02906978642732386,0.02906978642732386,ITC,Godrej Properties,FMCG,Realty
ITC.NS,HCLTECH.NS,4,-0.06153348393857457,0.06153348393857457,ITC,HCL Tech,FMCG,IT
ITC.NS,HDFCBANK.NS,5,0.0324874416798988,0.0324874416798988,ITC,HDFC Bank,FMCG,Banking
ITC.NS,HINDUNILVR.NS,1,-0.061320154520181164,0.061320154520181164,ITC,Hindustan Unilever,FMCG,FMCG
ITC.NS,ICICIBANK.NS,2,-0.0582887434128872,0.0582887434128872,ITC,ICICI Bank,FMCG,Banking
ITC.NS,INFY.NS,4,-0.05566173887092146,0.05566173887092146,ITC,Infosys,FMCG,IT
ITC.NS,INR=X,2,0.04353265324045803,0.04353265324045803,ITC,USD/INR,FMCG,Macro
ITC.NS,M&M.NS,4,0.03906868431807766,0.03906868431807766,ITC,Mahindra & Mahindra,FMCG,Auto
ITC.NS,MARUTI.NS,4,0.04827468496517067,0.04827468496517067,ITC,Maruti Suzuki,FMCG,Auto
ITC.NS,ONGC.NS,4,-0.020663138443313234,0.020663138443313234,ITC,ONGC,FMCG,Energy
ITC.NS,RELIANCE.NS,5,0.041010719681919855,0.041010719681919855,ITC,Reliance,FMCG,Energy
ITC.NS,SBIN.NS,2,-0.04223640646718547,0.04223640646718547,ITC,SBI,FMCG,Banking
ITC.NS,SUNPHARMA.NS,2,-0.029637214844116962,0.029637214844116962,ITC,Sun Pharma,FMCG,Pharma
ITC.NS,TCS.NS,5,-0.0415499350943532,0.0415499350943532,ITC,TCS,FMCG,IT
ITC.NS,TMPV.NS,4,0.04334573974585391,0.04334573974585391,ITC,Tata Motors Passenger Vehicles,FMCG,Auto
ITC.NS,WIPRO.NS,4,-0.06417347000631658,0.06417347000631658,ITC,Wipro,FMCG,IT
ITC.NS,^NSEBANK,2,-0.04001866633438176,0.04001866633438176,ITC,Bank Nifty,FMCG,Banking
ITC.NS,^NSEI,5,0.03301720385548302,0.03301720385548302,ITC,NIFTY 50,FMCG,Market
M&M.NS,AXISBANK.NS,3,-0.05510275976804974,0.05510275976804974,Mahindra & Mahindra,Axis Bank,Auto,Banking
M&M.NS,BAJAJFINSV.NS,3,-0.05378917295737594,0.05378917295737594,Mahindra & Mahindra,Bajaj Finserv,Auto,NBFC
M&M.NS,BAJFINANCE.NS,4,0.04163393734668945,0.04163393734668945,Mahindra & Mahindra,Bajaj Finance,Auto,NBFC
M&M.NS,CL=F,3,-0.04364758646822316,0.04364758646822316,Mahindra & Mahindra,Crude Oil,Auto,Energy
M&M.NS,DLF.NS,3,-0.044254933162302314,0.044254933162302314,Mahindra & Mahindra,DLF,Auto,Realty
M&M.NS,DRREDDY.NS,2,0.07331004593855758,0.07331004593855758,Mahindra & Mahindra,Dr Reddy's,Auto,Pharma
M&M.NS,GC=F,5,-0.032353060687349715,0.032353060687349715,Mahindra & Mahindra,Gold,Auto,Safe Haven
M&M.NS,GODREJPROP.NS,3,-0.016269524054263976,0.016269524054263976,Mahindra & Mahindra,Godrej Properties,Auto,Realty
M&M.NS,HCLTECH.NS,1,0.0458617790021931,0.0458617790021931,Mahindra & Mahindra,HCL Tech,Auto,IT
M&M.NS,HDFCBANK.NS,2,-0.04825155079282684,0.04825155079282684,Mahindra & Mahindra,HDFC Bank,Auto,Banking
M&M.NS,HINDUNILVR.NS,5,-0.02623592595682921,0.02623592595682921,Mahindra & Mahindra,Hindustan Unilever,Auto,FMCG
M&M.NS,ICICIBANK.NS,2,-0.03912884621114817,0.03912884621114817,Mahindra & Mahindra,ICICI Bank,Auto,Banking
M&M.NS,INFY.NS,1,0.030813897145025693,0.030813897145025693,Mahindra & Mahindra,Infosys,Auto,IT
M&M.NS,INR=X,1,-0.09508194592322637,0.09508194592322637,Mahindra & Mahindra,USD/INR,Auto,Macro
M&M.NS,ITC.NS,4,0.04088747599238535,0.04088747599238535,Mahindra & Mahindra,ITC,Auto,FMCG
M&M.NS,MARUTI.NS,4,0.06499817067348017,0.06499817067348017,Mahindra & Mahindra,Maruti Suzuki,Auto,Auto
M&M.NS,ONGC.NS,3,-0.0491906024841769,0.0491906024841769,Mahindra & Mahindra,ONGC,Auto,Energy
M&M.NS,RELIANCE.NS,4,0.052940781138888,0.052940781138888,Mahindra & Mahindra,Reliance,Auto,Energy
M&M.NS,SBIN.NS,4,0.06849437878855087,0.06849437878855087,Mahindra & Mahindra,SBI,Auto,Banking
M&M.NS,SUNPHARMA.NS,5,-0.03263531674404759,0.03263531674404759,Mahindra & Mahindra,Sun Pharma,Auto,Pharma
M&M.NS,TCS.NS,1,0.05944954491853435,0.05944954491853435,Mahindra & Mahindra,TCS,Auto,IT
M&M.NS,TMPV.NS,3,-0.05255996766488134,0.05255996766488134,Mahindra & Mahindra,Tata Motors Passenger Vehicles,Auto,Auto
M&M.NS,WIPRO.NS,1,0.0480319397520594,0.0480319397520594,Mahindra & Mahindra,Wipro,Auto,IT
M&M.NS,^NSEBANK,3,-0.044107487318161984,0.044107487318161984,Mahindra & Mahindra,Bank Nifty,Auto,Banking
M&M.NS,^NSEI,3,-0.047181890630035195,0.047181890630035195,Mahindra & Mahindra,NIFTY 50,Auto,Market
MARUTI.NS,AXISBANK.NS,5,-0.01646107534956603,0.01646107534956603,Maruti Suzuki,Axis Bank,Auto,Banking
MARUTI.NS,BAJAJFINSV.NS,3,-0.027220460947515266,0.027220460947515266,Maruti Suzuki,Bajaj Finserv,Auto,NBFC
MARUTI.NS,BAJFINANCE.NS,1,0.031937431037113696,0.031937431037113696,Maruti Suzuki,Bajaj Finance,Auto,NBFC
MARUTI.NS,CL=F,3,-0.02920292796397875,0.02920292796397875,Maruti Suzuki,Crude Oil,Auto,Energy
MARUTI.NS,DLF.NS,1,-0.04163797586377666,0.04163797586377666,Maruti Suzuki,DLF,Auto,Realty
MARUTI.NS,DRREDDY.NS,3,0.05132972999448216,0.05132972999448216,Maruti Suzuki,Dr Reddy's,Auto,Pharma
MARUTI.NS,GC=F,5,0.029539990369853476,0.029539990369853476,Maruti Suzuki,Gold,Auto,Safe Haven
MARUTI.NS,GODREJPROP.NS,1,-0.029548901890774932,0.029548901890774932,Maruti Suzuki,Godrej Properties,Auto,Realty
MARUTI.NS,HCLTECH.NS,3,-0.03585379248087433,0.03585379248087433,Maruti Suzuki,HCL Tech,Auto,IT
MARUTI.NS,HDFCBANK.NS,5,-0.05696696624986293,0.05696696624986293,Maruti Suzuki,HDFC Bank,Auto,Banking
MARUTI.NS,HINDUNILVR.NS,3,-0.041159823330594016,0.041159823330594016,Maruti Suzuki,Hindustan Unilever,Auto,FMCG
MARUTI.NS,ICICIBANK.NS,2,-0.06496601500594287,0.06496601500594287,Maruti Suzuki,ICICI Bank,Auto,Banking
MARUTI.NS,INFY.NS,3,-0.03420914556094531,0.03420914556094531,Maruti Suzuki,Infosys,Auto,IT
MARUTI.NS,INR=X,1,-0.09888575345288866,0.09888575345288866,Maruti Suzuki,USD/INR,Auto,Macro
MARUTI.NS,ITC.NS,1,-0.04444525105285994,0.04444525105285994,Maruti Suzuki,ITC,Auto,FMCG
MARUTI.NS,M&M.NS,4,0.022870227328571073,0.022870227328571073,Maruti Suzuki,Mahindra & Mahindra,Auto,Auto
MARUTI.NS,ONGC.NS,1,0.025575820271430665,0.025575820271430665,Maruti Suzuki,ONGC,Auto,Energy
MARUTI.NS,RELIANCE.NS,3,-0.05002676273224878,0.05002676273224878,Maruti Suzuki,Reliance,Auto,Energy
MARUTI.NS,SBIN.NS,5,-0.04427542208443204,0.04427542208443204,Maruti Suzuki,SBI,Auto,Banking
MARUTI.NS,SUNPHARMA.NS,5,-0.03851452630666155,0.03851452630666155,Maruti Suzuki,Sun Pharma,Auto,Pharma
MARUTI.NS,TCS.NS,1,-0.027957030714275664,0.027957030714275664,Maruti Suzuki,TCS,Auto,IT
MARUTI.NS,TMPV.NS,4,0.047219889060773075,0.047219889060773075,Maruti Suzuki,Tata Motors Passenger Vehicles,Auto,Auto
MARUTI.NS,WIPRO.NS,1,-0.013440890030201578,0.013440890030201578,Maruti Suzuki,Wipro,Auto,IT
MARUTI.NS,^NSEBANK,5,-0.03239200359695365,0.03239200359695365,Maruti Suzuki,Bank Nifty,Auto,Banking
MARUTI.NS,^NSEI,3,-0.03445962219689506,0.03445962219689506,Maruti Suzuki,NIFTY 50,Auto,Market
ONGC.NS,AXISBANK.NS,3,-0.030936473600081216,0.030936473600081216,ONGC,Axis Bank,Energy,Banking
ONGC.NS,BAJAJFINSV.NS,1,-0.08298096595044512,0.08298096595044512,ONGC,Bajaj Finserv,Energy,NBFC
ONGC.NS,BAJFINANCE.NS,1,-0.062151094199917246,0.062151094199917246,ONGC,Bajaj Finance,Energy,NBFC
ONGC.NS,CL=F,1,0.037838790214590974,0.037838790214590974,ONGC,Crude Oil,Energy,Energy
ONGC.NS,DLF.NS,2,-0.04006237868118301,0.04006237868118301,ONGC,DLF,Energy,Realty
ONGC.NS,DRREDDY.NS,1,0.02693749602749915,0.02693749602749915,ONGC,Dr Reddy's,Energy,Pharma
ONGC.NS,GC=F,2,-0.02924715457865239,0.02924715457865239,ONGC,Gold,Energy,Safe Haven
ONGC.NS,GODREJPROP.NS,5,-0.03198296598749386,0.03198296598749386,ONGC,Godrej Properties,Energy,Realty
ONGC.NS,HCLTECH.NS,5,-0.03491488262534285,0.03491488262534285,ONGC,HCL Tech,Energy,IT
ONGC.NS,HDFCBANK.NS,1,-0.04634109192467526,0.04634109192467526,ONGC,HDFC Bank,Energy,Banking
ONGC.NS,HINDUNILVR.NS,1,-0.071990808105688,0.071990808105688,ONGC,Hindustan Unilever,Energy,FMCG
ONGC.NS,ICICIBANK.NS,2,-0.08667791722504034,0.08667791722504034,ONGC,ICICI Bank,Energy,Banking
ONGC.NS,INFY.NS,1,-0.03211059742474689,0.03211059742474689,ONGC,Infosys,Energy,IT
ONGC.NS,INR=X,5,-0.03778834372853434,0.03778834372853434,ONGC,USD/INR,Energy,Macro
ONGC.NS,ITC.NS,1,-0.044327253465457,0.044327253465457,ONGC,ITC,Energy,FMCG
ONGC.NS,M&M.NS,2,0.055270641174238834,0.055270641174238834,ONGC,Mahindra & Mahindra,Energy,Auto
ONGC.NS,MARUTI.NS,4,0.048942794946720214,0.048942794946720214,ONGC,Maruti Suzuki,Energy,Auto
ONGC.NS,RELIANCE.NS,4,0.016799277122024257,0.016799277122024257,ONGC,Reliance,Energy,Energy
ONGC.NS,SBIN.NS,1,-0.026774928288068073,0.026774928288068073,ONGC,SBI,Energy,Banking
ONGC.NS,SUNPHARMA.NS,4,0.030066879726155855,0.030066879726155855,ONGC,Sun Pharma,Energy,Pharma
ONGC.NS,TCS.NS,4,0.028716443623659153,0.028716443623659153,ONGC,TCS,Energy,IT
ONGC.NS,TMPV.NS,5,0.02157940614628291,0.02157940614628291,ONGC,Tata Motors Passenger Vehicles,Energy,Auto
ONGC.NS,WIPRO.NS,5,-0.04782664205492878,0.04782664205492878,ONGC,Wipro,Energy,IT
ONGC.NS,^NSEBANK,1,-0.05168699464763915,0.05168699464763915,ONGC,Bank Nifty,Energy,Banking
ONGC.NS,^NSEI,1,-0.04915589796150136,0.04915589796150136,ONGC,NIFTY 50,Energy,Market
