hop,source,target,raw_edge_effect,transmission_effect,incoming_shock,propagated_shock
2,^NSEI,TCS.NS,0.4954410470058159,0.04493687587107809,-0.034089345900841894,-0.0008425277878998074
2,^NSEI,HCLTECH.NS,0.4869955571379644,0.04417086358332827,-0.034089345900841894,-0.000828165716087038
2,^NSEI,ITC.NS,0.4516433517217829,0.040964391943248045,-0.034089345900841894,-0.000768047129614074
2,ICICIBANK.NS,^NSEBANK,0.8107654320760751,0.1971713155149741,-0.01893753906324734,-0.002053666719344179
2,ICICIBANK.NS,^NSEI,0.6853422189371944,0.16666944783250037,-0.01893753906324734,-0.0017359700484378124
2,ICICIBANK.NS,AXISBANK.NS,0.613454040601047,0.1491868491279428,-0.01893753906324734,-0.0015538774806957624
2,ICICIBANK.NS,HDFCBANK.NS,0.5388214372727272,0.1310368294103147,-0.01893753906324734,-0.001364833291625052
2,ICICIBANK.NS,DLF.NS,0.46117166256674597,0.11215305905886351,-0.01893753906324734,-0.0011681466153444526
2,ICICIBANK.NS,BAJAJFINSV.NS,0.4495208552078728,0.1093196809659196,-0.01893753906324734,-0.0011386351507706117
2,ICICIBANK.NS,BAJFINANCE.NS,0.4487210247528731,0.1091251689446098,-0.01893753906324734,-0.0011366091823196076
2,HDFCBANK.NS,^NSEBANK,0.7897290090838442,0.1993856365265358,-0.017789693570284187,-0.0019508551568677237
2,HDFCBANK.NS,^NSEI,0.7102698125738366,0.17932429612773965,-0.017789693570284187,-0.0017545683528006634
2,HDFCBANK.NS,ICICIBANK.NS,0.5388214372727272,0.13603812701447768,-0.017789693570284187,-0.0013310421264046263
2,HDFCBANK.NS,AXISBANK.NS,0.46021215446993713,0.11619136729279606,-0.017789693570284187,-0.0011368548508081504
2,HDFCBANK.NS,BAJFINANCE.NS,0.43779330870808497,0.11053120313395035,-0.017789693570284187,-0.0010814739285392966
2,HDFCBANK.NS,DLF.NS,0.41176263820050274,0.10395914898794925,-0.017789693570284187,-0.0010171707723777253
2,HDFCBANK.NS,BAJAJFINSV.NS,0.4064743926071697,0.10262400718410625,-0.017789693570284187,-0.0010041073024179411
2,SBIN.NS,^NSEBANK,0.7520125031024422,0.13124844631191734,-0.022028138663088646,-0.0015901374360706236
2,SBIN.NS,^NSEI,0.6511635479532141,0.11364731784542252,-0.022028138663088646,-0.001376891381902892
2,SBIN.NS,DLF.NS,0.5517564105983596,0.09629782927134399,-0.022028138663088646,-0.0011666940648789811
2,SBIN.NS,ICICIBANK.NS,0.5482105476938813,0.09567897121362838,-0.022028138663088646,-0.0011591963047695101
2,SBIN.NS,AXISBANK.NS,0.545243903864372,0.09516120403319243,-0.022028138663088646,-0.0011529233087842984
2,SBIN.NS,GODREJPROP.NS,0.43528416724515245,0.0759699744610769,-0.022028138663088646,-0.0009204124224129478
2,SBIN.NS,BAJFINANCE.NS,0.4352362745415217,0.07596161576635403,-0.022028138663088646,-0.0009203111528454291
2,SBIN.NS,HDFCBANK.NS,0.43236684060620434,0.07546081459050737,-0.022028138663088646,-0.0009142437080861256
2,SBIN.NS,BAJAJFINSV.NS,0.43170338790305524,0.07534502245124038,-0.022028138663088646,-0.0009128408311711977
2,SBIN.NS,RELIANCE.NS,0.4124883253960458,0.07199142515142551,-0.022028138663088646,-0.0008722104026839329
2,SBIN.NS,TMPV.NS,0.4104899056329138,0.07164264173637852,-0.022028138663088646,-0.0008679847254974104
2,AXISBANK.NS,^NSEBANK,0.7499013589094095,0.1745183693505586,-0.017985295125280937,-0.0017263204076539188
2,AXISBANK.NS,^NSEI,0.6234557890912761,0.14509173290819335,-0.017985295125280937,-0.0014352347001257617
2,AXISBANK.NS,ICICIBANK.NS,0.613454040601047,0.14276410832606476,-0.017985295125280937,-0.0014122100418480189
2,AXISBANK.NS,SBIN.NS,0.545243903864372,0.12689012477471454,-0.017985295125280937,-0.00125518598840633
2,AXISBANK.NS,HDFCBANK.NS,0.46021215446993713,0.1071013858012,-0.017985295125280937,-0.0010594375175786354
2,AXISBANK.NS,DLF.NS,0.44863675293683075,0.10440753790222625,-0.017985295125280937,-0.001032790210361522
2,AXISBANK.NS,BAJAJFINSV.NS,0.43738460289531816,0.10178891766157427,-0.017985295125280937,-0.001006887048544484
2,AXISBANK.NS,BAJFINANCE.NS,0.41868805189598046,0.09743782327546831,-0.017985295125280937,-0.0009638464043858462
2,DLF.NS,GODREJPROP.NS,0.703059249476117,0.1118567025157869,-0.02484514922109251,-0.0015285030559612437
2,DLF.NS,^NSEI,0.6646746683758347,0.10574971697719009,-0.02484514922109251,-0.0014450521241126232
2,DLF.NS,^NSEBANK,0.6121201119926072,0.09738828885631944,-0.02484514922109251,-0.0013307946129621645
2,DLF.NS,SBIN.NS,0.5517564105983596,0.08778442603161518,-0.02484514922109251,-0.0011995594402238903
2,DLF.NS,TMPV.NS,0.5070862210885546,0.0806774004103104,-0.02484514922109251,-0.0011024431285801956
2,DLF.NS,BAJAJFINSV.NS,0.4750691518687857,0.07558348579385145,-0.02484514922109251,-0.0010328356407592108
2,DLF.NS,ICICIBANK.NS,0.46117166256674597,0.07337239572180854,-0.02484514922109251,-0.0010026214662295606
2,DLF.NS,BAJFINANCE.NS,0.4525926076553232,0.07200746837918602,-0.02484514922109251,-0.0009839699633026875
2,DLF.NS,AXISBANK.NS,0.44863675293683075,0.07137809202893985,-0.02484514922109251,-0.0009753696411667366
2,DLF.NS,M&M.NS,0.4382926989894737,0.06973235340014158,-0.02484514922109251,-0.0009528808991704614
2,DLF.NS,RELIANCE.NS,0.4302473357119399,0.06845233637819484,-0.02484514922109251,-0.0009353896815167686
2,DLF.NS,HDFCBANK.NS,0.41176263820050274,0.06551142163712312,-0.02484514922109251,-0.0008952025754431279
2,BAJFINANCE.NS,BAJAJFINSV.NS,0.7796695089681975,0.17002626287570916,-0.021901442584624037,-0.002048101238837796
