Date,nifty_return,bank_return,oil_return,gold_return,fx_return,mean_market_return,market_dispersion,worst_asset_return,best_asset_return,negative_breadth,severe_loss_breadth,nifty_abs_move,nifty_vol_5d,nifty_vol_20d,bank_vol_20d,system_vol_20d,nifty_5d_return,bank_5d_return,isolation_score,pca_score,svm_score,ml_stress_score,stress_regime,iso_alert,pca_alert,svm_alert,model_agreement,downside_stress,ml_market_risk_score
2024-05-31,0.0018697799732139,0.006195215443995,-0.0118085708522085,-0.0085364295674743,-0.0005361998503509,0.00038049939356383865,0.009840507256533036,-0.0174380104636522,0.0209240301189941,0.4230769230769231,0.0,0.0018697799732139,0.004834312953693728,0.006992799808738039,0.007974921759008788,0.012811341323944054,-0.018573791893591873,0.00025118168659776785,3.195352214960058,28.177196804647785,34.35003631082063,20.036310820624543,NORMAL,False,False,False,0,14.807692307692308,18.46772526674487
2024-06-03,0.0325423176953527,0.0407480415898351,-0.0359786559283686,0.0102028482969012,0.0015590094603652,0.02678297250001256,0.02966530622576085,-0.0359786559283686,0.0906847070673977,0.19230769230769232,0.038461538461538464,0.0325423176953527,0.0171487622762229,0.009916986133910689,0.01200913332594556,0.01504179439579008,0.014453369926314075,0.034457921800335134,97.82135076252723,96.29629629629629,87.8721859114016,94.37908496732025,HIGH,True,True,False,2,8.076923076923077,68.4884364002011
2024-06-04,-0.0592935994164107,-0.0794694329503166,-0.0130692698026061,-0.0089917739615388,-0.004282750977024,-0.047651330925435484,0.05188402303419978,-0.1682506545721142,0.0595951697429351,0.9230769230769231,0.5769230769230769,0.0592935994164107,0.0330653101245274,0.01688936302019151,0.021860605894014288,0.019679588930906617,-0.0438502182787166,-0.045043754605382125,99.9273783587509,100.0,98.0392156862745,99.38271604938271,CRITICAL,True,True,True,3,82.5,94.31790123456788
2024-06-05,0.0336242367600356,0.0453028628430056,0.0111945350829245,0.0122984724387229,0.0064506100235988,0.031759812079965484,0.014699077943786505,0.0064506100235988,0.0653152567654471,0.0,0.0,0.0336242367600356,0.03807639006157471,0.018526172847301983,0.024082688539276656,0.020980829535191543,-0.0037150727504611236,0.011406898615743843,99.0559186637618,98.32970225127087,96.2236746550472,97.98838053740013,CRITICAL,True,True,True,3,0.0,68.59186637618009
2024-06-06,0.0088880492442378,0.0048374029640758,0.0199811443638633,0.0068815897794676,-0.0029726844193294,0.012169075640967949,0.01722978338152752,-0.0204206967949623,0.0480473547526041,0.19230769230769232,0.038461538461538464,0.0088880492442378,0.03783400341046018,0.01861052907157326,0.024045528044822326,0.021350288657819676,0.014796352569859783,0.012520900396880918,93.5366739288308,99.70951343500363,90.99491648511257,94.62599854756718,HIGH,False,True,False,1,8.076923076923077,68.66127590637394
2024-06-07,0.0205399314668071,0.0103729172025766,-0.0002647818881917,-0.0274649184977384,0.0011069744698637,0.020415788338981004,0.017392872170349752,-0.0274649184977384,0.0583736007688591,0.07692307692307693,0.038461538461538464,0.0205399314668071,0.03854431633586737,0.018642819271188445,0.023928178270374117,0.021721148717334195,0.033707394719600714,0.016724866268773786,97.74872912127815,99.63689179375453,93.6092955700799,97.07334785766159,CRITICAL,True,True,False,2,4.038461538461538,69.16288196190158
2024-06-10,-0.0013289382574128,-0.0004477780865451,0.0292598850812959,0.001084504621271,0.0006529576036382,-0.002498680322910581,0.010500690754767885,-0.0220724108666938,0.0292598850812959,0.5769230769230769,0.038461538461538464,0.0013289382574128,0.03587405692692984,0.018665864761332755,0.02392055710505794,0.021756781554412775,-0.00020208012397127106,-0.023520046599202815,92.5199709513435,99.78213507625271,88.59840232389253,93.52214960058097,HIGH,False,True,False,1,51.53846153846153,80.92704318194515
2024-06-11,0.0002429314342191,-0.0015095837933569,0.0020581896900713,-8.664522082846293e-05,2.6305862279585316e-05,0.0029940823965918127,0.012840221286939799,-0.0109560992319509,0.0555663325169566,0.4230769230769231,0.0,0.0002429314342191,0.014708316880987326,0.01867448767790436,0.023915680119700692,0.0214851386187879,0.06307430415933668,0.0591781631038244,91.5758896151053,90.19607843137256,89.10675381263616,90.42120551924474,HIGH,False,False,False,0,29.807692307692307,72.23715155577901
2024-06-12,0.0024973129141392,0.0038094498624403,0.0077021625464508,0.0123510292524378,0.0008021250193406,0.0026210645901073148,0.008045980969660648,-0.0169280110735476,0.0252981137287704,0.2692307692307692,0.0,0.0024973129141392,0.008926583141142476,0.0186658311025707,0.023918095086389864,0.021452953333473197,0.031060510624637105,0.017133968541750866,83.51488743645606,69.35366739288308,83.58750907770516,79.2883079157589,ELEVATED,False,False,False,0,9.423076923076922,58.32873861795431
2024-06-13,0.003256499474515,-0.0009700820768822,0.0015286974086883,-0.0153253633682042,-0.000747636257438,0.003648957735335869,0.011425782657486946,-0.0163326301127236,0.0350214988659298,0.34615384615384615,0.0,0.003256499474515,0.008852531228353977,0.01864921080949375,0.023890880365788326,0.021458197510124587,0.02530519556710642,0.01125541516631734,79.81118373275235,75.52650689905592,74.14669571532316,76.82643427741466,ELEVATED,False,False,False,0,27.115384615384613,61.913119378805646
2024-06-14,0.0028505279152657,0.0031155680051846,-0.0021623733452137,0.0135640169699071,-0.0001460406276075,0.001474068905742381,0.008005340016819427,-0.0118871164044161,0.0233777156686141,0.46153846153846156,0.0,0.0028505279152657,0.001967669619284165,0.018589279835752412,0.02387671527264889,0.02135957394964448,0.00753319389558893,0.003991727125336242,79.66594045025418,93.10094408133624,92.66521423384168,87.59622367465505,HIGH,False,False,False,0,16.153846153846153,66.16351041841237
2024-06-18,0.0039334507869606,0.0087776176452942,0.0397705910510164,-0.0004289268430502,-0.000143686967391,0.0050057573291560084,0.013142321374461747,-0.0221289226292004,0.0397705910510164,0.3076923076923077,0.038461538461538464,0.0039334507869606,0.00139897704920463,0.01859203453037368,0.023920022090740147,0.02138287331652768,0.012842280985933652,0.013258097397109925,81.40885984023238,97.02251270878722,85.47567175018156,87.31299927378359,HIGH,False,True,False,1,12.115384615384617,64.75371487626389
2024-06-19,-0.0017786131162043,0.0189757195727982,0.0,0.0,-0.0016285645061738,-0.002194959898414604,0.015346417910600348,-0.0285215028314851,0.0311295417912298,0.6153846153846154,0.11538461538461539,0.0017786131162043,0.00226110523786342,0.018616864833787262,0.024171417827561686,0.02156545491431367,0.010795272475081497,0.03404637856284243,86.63761801016703,97.74872912127815,85.33042846768338,89.57879448075526,HIGH,False,True,False,1,40.57692307692308,74.8782330596056
2024-06-20,0.0021687361796223,0.0074944324326502,0.0073556267790346,0.010041257923518,0.0005445639233492,0.0006265912759386538,0.009574415004873356,-0.0219414306916471,0.01709703314519,0.38461538461538464,0.07692307692307693,0.0021687361796223,0.0022533156738658937,0.018616068799470923,0.024085846922163156,0.021531627525445796,0.010463976016112042,0.03784236084046966,83.66013071895425,95.78794480755265,92.5925925925926,89.97821350762527,HIGH,False,True,False,1,16.153846153846153,67.83090330149153
2024-06-21,-0.0027962995130903,-0.0023521270150096,-0.0175245812839258,-0.0158892623453701,0.0021829234620462,-0.004741263178564379,0.008497899592375131,-0.0210405781043562,0.0114159852930944,0.6923076923076923,0.038461538461538464,0.0027962995130903,0.0029770239408468237,0.018343452723738572,0.023812295586710695,0.021283241095022106,0.0043676932267702195,0.03640662327581734,89.32461873638344,92.73783587509078,88.09005083514887,89.97821350762527,HIGH,False,False,False,0,55.57692307692308,79.65782637841461
2024-06-24,0.001563756616109,0.0008226637200989,0.0111481959502119,0.0058712218224881,-0.0004677021333331,0.0029639810734859505,0.01106141965173136,-0.0182805731530085,0.0345658892507378,0.38461538461538464,0.0,0.001563756616109,0.0028148111649690466,0.018338753539936917,0.023816616236623418,0.021299281950642287,0.0030789752319446695,0.03403762287008516,75.59912854030502,91.93899782135077,77.77777777777779,81.15468409586057,ELEVATED,False,False,False,0,13.461538461538462,60.846740405563935
2024-06-25,0.0077938798539154,0.0174464580535924,-0.009800262762226,-0.0057510310488196,-0.0012217987448578,0.0041801690004526475,0.012224641040843717,-0.0187995395915577,0.035298414897684,0.4230769230769231,0.0,0.0077938798539154,0.004159672789103317,0.018382631867902993,0.024027313610197276,0.02131558539976847,0.006936118580840089,0.04292353287843853,82.93391430646334,95.86056644880175,77.12418300653596,85.06899055918664,HIGH,False,True,False,1,14.807692307692308,63.99060108373834
